SettingsStartDate,EndDateSpecified,SettingsNotes,VCRNum,Channels,TapeDetails,ShowNum,StartTime,EndTime,Channel,Freq,Hours,ShowName,ConcatenatedShows,EndConcatenate
1/1/1997,,"Change tapes on Mon, Wed & Fri; Mon & Wed: Use T-120, On Fri Use T-160",4,"2,4,7,28",,6,11:00 PM,12:00 AM,28,Thur,1,Charlie Rose,"Natl/Local, Natl/Local/60 Min, Charlie Rose, Charlie Rose, Charlie Rose, Charlie Rose",1
1/1/1997,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,1,04:30 PM,08:00 PM,CNN, Daily,3.5,CR/News/IP/LK/News,CR/News/IP/LK/News,0
1/1/1997,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,2,12:00 PM,01:30 PM,CNN, Daily,1.5,Talkback/IP,"CR/News/IP/LK/News, Talkback/IP",0
1/1/1997,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,3,09:30 AM,10:30 AM,CNN, Daily,1,Burden of Proof/News,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News",0
1/1/1997,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,4,08:00 AM,08:30 AM,CNN, Sat,0.5,Sci-Tech News,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News",0
1/1/1997,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,5,03:30 PM,04:00 PM,CNN,Sun,0.5,Rel Srces,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News, Rel Srces",0
1/1/1997,,Change tapers daily; Mon-Thur: Use T-120's; on Fri use T-160's,5,CNN,,6,06:00 PM,07:00 PM,CNN,Sun,1,CNN Presents,"CR/News/IP/LK/News, Talkback/IP, Burden of Proof/News, Sci-Tech News, Rel Srces, CNN Presents",1
1/1/1997,,,6,"2,4,7,11",,1,05:00 PM,07:00 PM,4, Sat Wkly,2,Local/Natl/McLaughlin,Local/Natl/McLaughlin,0
1/1/1997,,,6,"2,4,7,11",,2,05:00 PM,06:00 PM,4, Sun Wkly,1,Local/Natl,"Local/Natl/McLaughlin, Local/Natl",0
1/1/1997,,,6,"2,4,7,11",,3,07:00 PM,08:00 PM,4, Sun Wkly,1,Dateline NBC,"Local/Natl/McLaughlin, Local/Natl, Dateline NBC",0
1/1/1997,,,6,"2,4,7,11",,4,07:00 AM,08:00 AM,4, Sun Wkly,1,MTP,"Local/Natl/McLaughlin, Local/Natl, Dateline NBC, MTP",0
1/1/1997,,,6,"2,4,7,11",,5,03:30 PM,04:00 PM,2, Sun Wkly,0.5,FTN,"Local/Natl/McLaughlin, Local/Natl, Dateline NBC, MTP, FTN",0
1/1/1997,,,6,"2,4,7,11",,6,10:00 AM,11:00 AM,7, Sun Wkly,1,This Week,"Local/Natl/McLaughlin, Local/Natl, Dateline NBC, MTP, FTN, This Week",0
1/1/1997,,,6,"2,4,7,11",,7,08:00 PM,08:30 PM,11, Sat Wkly,0.5,Cops,"Local/Natl/McLaughlin, Local/Natl, Dateline NBC, MTP, FTN, This Week, Cops",0
1/1/1997,,,6,"2,4,7,11",,8,10:00 PM,11:00 PM,2, Thur Wkly,1,48 Hrs,"Local/Natl/McLaughlin, Local/Natl, Dateline NBC, MTP, FTN, This Week, Cops, 48 Hrs",1
1/1/1997,,,7,"2,4,7,11",,1,06:00 PM,07:00 PM,7,Sat Wkly,1,Local/Natl,Local/Natl,0
1/1/1997,,,7,"2,4,7,11",,2,05:30 PM,06:30 PM,7,Sun Wkly,1,Local/Natl,"Local/Natl, Local/Natl",0
1/1/1997,,,7,"2,4,7,11",,3,10:00 PM,11:00 PM,4,Tue Wkly,1,Dateline NBC,"Local/Natl, Local/Natl, Dateline NBC",0
1/1/1997,,,7,"2,4,7,11",,4,08:00 PM,10:00 PM,4,Fri Wkly,2,Uns Mys/Dateline NBC,"Local/Natl, Local/Natl, Dateline NBC, Uns Mys/Dateline NBC",0
1/1/1997,,,7,"2,4,7,11",,5,10:00 PM,11:00 PM,7,Fri Wkly,1,20/20,"Local/Natl, Local/Natl, Dateline NBC, Uns Mys/Dateline NBC, 20/20",0
1/1/1997,,,7,"2,4,7,11",,6,10:00 PM,11:00 PM,7,Wed Wkly,1,Prime Time Live,"Local/Natl, Local/Natl, Dateline NBC, Uns Mys/Dateline NBC, 20/20, Prime Time Live",0
1/1/1997,,,7,"2,4,7,11",,7,10:00 PM,11:00 PM,7,Thur Wkly,1,Turning Point,"Local/Natl, Local/Natl, Dateline NBC, Uns Mys/Dateline NBC, 20/20, Prime Time Live, Turning Point",1
4/1/1997,,Tape change after 1pm,1,"2,5,9",T-160 Daily,1,07:00 AM,08:30 AM,2, Daily,1.5,CBS AM,CBS AM,0
4/1/1997,,Tape change after 1pm,1,"2,5,9",T-160 Daily,2,04:00 PM,08:00 PM,2, Daily,4,Geraldo/Local/Natl/Tabl,"CBS AM, Geraldo/Local/Natl/Tabl",0
4/1/1997,,Tape change after 1pm,1,"2,5,9",T-160 Daily,3,10:00 PM,10:30 PM,5, Daily,0.5,KTLA,"CBS AM, Geraldo/Local/Natl/Tabl, KTLA",0
4/1/1997,,Tape change after 1pm,1,"2,5,9",T-160 Daily,4,11:00 PM,12:00 AM,2, Daily,1,CBS/Letterman,"CBS AM, Geraldo/Local/Natl/Tabl, KTLA, CBS/Letterman",0
4/1/1997,,Tape change after 1pm,1,"2,5,9",T-160 Daily,5,11:00 AM,11:30 AM,4, Daily,0.5,KNBC Midday News,"CBS AM, Geraldo/Local/Natl/Tabl, KTLA, CBS/Letterman, KNBC Midday News",0
4/1/1997,,Tape change after 1pm,1,"2,5,9",T-160 Daily,6,12:00 PM,12:30 PM,2, Daily,0.5,KCBS,"CBS AM, Geraldo/Local/Natl/Tabl, KTLA, CBS/Letterman, KNBC Midday News, KCBS",1
4/1/1997,,Tape change after 1pm,2,"4,9",T-160 Daily,1,07:00 AM,09:00 AM,4,Daily,2,TODAY,TODAY,0
4/1/1997,,Tape change after 1pm,2,"4,9",T-160 Daily,2,04:00 PM,08:00 PM,4,Daily,4,Local/Natl/Tabs,"TODAY, Local/Natl/Tabs",0
4/1/1997,,Tape change after 1pm,2,"4,9",T-160 Daily,3,08:00 PM,08:30 PM,9,Daily,1,KCAL,"TODAY, Local/Natl/Tabs, KCAL",0
4/1/1997,,Tape change after 1pm,2,"4,9",T-160 Daily,5,11:00 PM,12:00 AM,4,Daily,1,KNBC/Leno,"TODAY, Local/Natl/Tabs, KCAL, KNBC/Leno",1
4/1/1997,,Tape change after 1pm,3,"7,9,11",T-160 Daily,1,07:00 AM,08:30 AM,7, Daily,1.5,GMA,GMA,0
4/1/1997,,Tape change after 1pm,3,"7,9,11",T-160 Daily,2,04:00 PM,07:00 PM,7, Daily 9/3,3,Local/Natl,"GMA, Local/Natl",0
4/1/1997,,Tape change after 1pm,3,"7,9,11",T-160 Daily,3,07:00 PM,08:00 PM,9, Daily,1,Tabs,"GMA, Local/Natl, Tabs",0
4/1/1997,,Tape change after 1pm,3,"7,9,11",T-160 Daily,4,10:00 PM,10:30 PM,11, Daily,0.5,KTTV,"GMA, Local/Natl, Tabs, KTTV",0
4/1/1997,,Tape change after 1pm,3,"7,9,11",T-160 Daily,5,11:00 PM,12:37 AM,7, Daily,1.5,KABC/Nightline/Pol ,"GMA, Local/Natl, Tabs, KTTV, KABC/Nightline/Pol ",0
4/1/1997,,Tape change after 1pm,3,"7,9,11",T-160 Daily,6,11:30 AM,12:00 PM,7, Daily,0.5,KABC Midday News,"GMA, Local/Natl, Tabs, KTTV, KABC/Nightline/Pol , KABC Midday News",1
4/1/1997,,Tape change after 1 PM,4,"2,4,7,28",T-160 Weekly - Friday,1,06:00 PM,07:00 PM,7,Sat Wkly,1,Local/Natl,Local/Natl,0
4/1/1997,,Tape change after 1 PM,4,"2,4,7,28",T-160 Weekly - Friday,2,05:30 PM,06:30 PM,7,Sun Wkly,1,Local/Natl,"Local/Natl, Local/Natl",0
4/1/1997,,Tape change after 1 PM,4,"2,4,7,28",T-160 Weekly - Friday,3,01:00 PM,01:30 PM,CNN,Daily,2.5,Inside Politics,"Local/Natl, Local/Natl, Inside Politics",0
4/1/1997,,Tape change after 1 PM,4,"2,4,7,28",T-160 Weekly - Friday,4,10:00 PM,11:00 PM,7,Thur Wkly,1,Turning Point,"Local/Natl, Local/Natl, Inside Politics, Turning Point",0
4/1/1997,,Tape change after 1 PM,4,"2,4,7,28",T-160 Weekly - Friday,5,07:00 PM,08:00 PM,2,Sun Wkly,1,60 Minutes,"Local/Natl, Local/Natl, Inside Politics, Turning Point, 60 Minutes",0
4/1/1997,,Tape change after 1 PM,4,"2,4,7,28",T-160 Weekly - Friday,6,08:00 PM,09:00 PM,28,Tue Wkly,1,Frontline,"Local/Natl, Local/Natl, Inside Politics, Turning Point, 60 Minutes, Frontline",1
4/1/1997,,Tape change after 1pm,5,CNN,T-120 Mon-Thur; T-160 Friday,1,04:30 PM,07:30 PM,CNN,Daily,3,CR/News/BOP/LK/News,CR/News/BOP/LK/News,0
4/1/1997,,Tape change after 1pm,5,CNN,T-120 Mon-Thur; T-160 Friday,2,12:00 PM,01:00 PM,CNN,Daily,1,Talkback,"CR/News/BOP/LK/News, Talkback",0
4/1/1997,,Tape change after 1pm,5,CNN,T-120 Mon-Thur; T-160 Friday,3,03:00 PM,04:00 PM,CNN,Daily,1,Jim Lehrer Report,"CR/News/BOP/LK/News, Talkback, Jim Lehrer Report",0
4/1/1997,,Tape change after 1pm,5,CNN,T-120 Mon-Thur; T-160 Friday,4,11:00 AM,12:00 AM,CNN,Daily,1,Charlie Rose,"CR/News/BOP/LK/News, Talkback, Jim Lehrer Report, Charlie Rose",0
4/1/1997,,Tape change after 1pm,5,CNN,T-120 Mon-Thur; T-160 Friday,5,08:00 AM,08:30 AM,CNN,Sat,0.5,Sci-Tech News,"CR/News/BOP/LK/News, Talkback, Jim Lehrer Report, Charlie Rose, Sci-Tech News",0
4/1/1997,,Tape change after 1pm,5,CNN,T-120 Mon-Thur; T-160 Friday,6,07:00 AM,08:00 AM,CNN,Sun,0.5,Evans Novak/Rel Srces,"CR/News/BOP/LK/News, Talkback, Jim Lehrer Report, Charlie Rose, Sci-Tech News, Evans Novak/Rel Srces",0
4/1/1997,,Tape change after 1pm,5,CNN,T-120 Mon-Thur; T-160 Friday,7,06:00 PM,07:00 PM,CNN,Sun,1,CNN Impact,"CR/News/BOP/LK/News, Talkback, Jim Lehrer Report, Charlie Rose, Sci-Tech News, Evans Novak/Rel Srces, CNN Impact",1
4/1/1997,,Tape change after 1:00 PM,6,"2,4,7,11",T-160 Weekly-Friday,1,05:00 PM,07:00 PM,4, Sat Wkly,2,Local/Natl/McLaughlin,Local/Natl/McLaughlin,0
4/1/1997,,Tape change after 1:00 PM,6,"2,4,7,11",T-160 Weekly-Friday,2,05:00 PM,06:00 PM,4, Sun Wkly,1,Local/Natl,"Local/Natl/McLaughlin, Local/Natl",0
4/1/1997,,Tape change after 1:00 PM,6,"2,4,7,11",T-160 Weekly-Friday,3,07:00 PM,08:00 PM,4, Sun Wkly,1,Dateline NBC,"Local/Natl/McLaughlin, Local/Natl, Dateline NBC",0
4/1/1997,,Tape change after 1:00 PM,6,"2,4,7,11",T-160 Weekly-Friday,4,07:00 AM,08:00 AM,4, Sun Wkly,1,MTP,"Local/Natl/McLaughlin, Local/Natl, Dateline NBC, MTP",0
4/1/1997,,Tape change after 1:00 PM,6,"2,4,7,11",T-160 Weekly-Friday,5,09:00 AM,09:30 AM,2, Sun Wkly,0.5,FTN,"Local/Natl/McLaughlin, Local/Natl, Dateline NBC, MTP, FTN",0
4/1/1997,,Tape change after 1:00 PM,6,"2,4,7,11",T-160 Weekly-Friday,6,10:00 AM,11:00 AM,7, Sun Wkly,1,This Week,"Local/Natl/McLaughlin, Local/Natl, Dateline NBC, MTP, FTN, This Week",0
4/1/1997,,Tape change after 1:00 PM,6,"2,4,7,11",T-160 Weekly-Friday,7,08:00 PM,08:30 PM,11, Sat Wkly,0.5,Cops,"Local/Natl/McLaughlin, Local/Natl, Dateline NBC, MTP, FTN, This Week, Cops",0
4/1/1997,,Tape change after 1:00 PM,6,"2,4,7,11",T-160 Weekly-Friday,8,10:00 PM,11:00 PM,2, Thur Wkly,1,48 Hrs,"Local/Natl/McLaughlin, Local/Natl, Dateline NBC, MTP, FTN, This Week, Cops, 48 Hrs",1
4/1/1997,,Tape change after 1 PM,7,"2,4,7,11",T-160 Weekly - Friday,1,05:30 PM,07:00 PM,2,Sat Wkly,1.5,Natl/Local,Natl/Local,0
4/1/1997,,Tape change after 1 PM,7,"2,4,7,11",T-160 Weekly - Friday,2,05:30 PM,07:00 PM,2,Sun Wkly,1.5,Natl/Local/60 Min,"Natl/Local, Natl/Local/60 Min",0
4/1/1997,,Tape change after 1 PM,7,"2,4,7,11",T-160 Weekly - Friday,3,10:00 PM,11:00 PM,4,Tue Wkly,1,Dateline NBC,"Natl/Local, Natl/Local/60 Min, Dateline NBC",0
4/1/1997,,Tape change after 1 PM,7,"2,4,7,11",T-160 Weekly - Friday,4,08:00 PM,10:00 PM,4,Fri Wkly,2,Uns Mys/Dateline NBC,"Natl/Local, Natl/Local/60 Min, Dateline NBC, Uns Mys/Dateline NBC",0
4/1/1997,,Tape change after 1 PM,7,"2,4,7,11",T-160 Weekly - Friday,5,10:00 PM,11:00 PM,7,Fri Wkly,1,20/20,"Natl/Local, Natl/Local/60 Min, Dateline NBC, Uns Mys/Dateline NBC, 20/20",0
4/1/1997,,Tape change after 1 PM,7,"2,4,7,11",T-160 Weekly - Friday,6,10:00 PM,11:00 PM,7,Wed Wkly,1,Prime Time Live,"Natl/Local, Natl/Local/60 Min, Dateline NBC, Uns Mys/Dateline NBC, 20/20, Prime Time Live",1
9/10/1997,,Change tapes between 1:30-2:30pm,1,"2,4,5",T-160 Daily,1,07:00 AM,08:30 AM,2, Daily,1.5,CBS AM,CBS AM,0
9/10/1997,,Change tapes between 1:30-2:30pm,1,"2,4,5",T-160 Daily,2,11:00 AM,11:30 AM,4, Daily,0.5,KNBC Midday News,"CBS AM, KNBC Midday News",0
9/10/1997,,Change tapes between 1:30-2:30pm,1,"2,4,5",T-160 Daily,3,12:00 PM,12:30 PM,2, Daily,0.5,KNBC Midday News,"CBS AM, KNBC Midday News, KNBC Midday News",0
9/10/1997,,Change tapes between 1:30-2:30pm,1,"2,4,5",T-160 Daily,4,04:00 PM,08:00 PM,2, Daily,4,Tabs/Local/Natl/Tabs,"CBS AM, KNBC Midday News, KNBC Midday News, Tabs/Local/Natl/Tabs",0
9/10/1997,,Change tapes between 1:30-2:30pm,1,"2,4,5",T-160 Daily,5,10:00 PM,10:30 PM,5, Daily,0.5,KTLA,"CBS AM, KNBC Midday News, KNBC Midday News, Tabs/Local/Natl/Tabs, KTLA",0
9/10/1997,,Change tapes between 1:30-2:30pm,1,"2,4,5",T-160 Daily,6,11:00 PM,12:00 AM,2, Daily,1,KCBS/Letterman,"CBS AM, KNBC Midday News, KNBC Midday News, Tabs/Local/Natl/Tabs, KTLA, KCBS/Letterman",1
9/10/1997,,Change tapes between 1:30-2:30PM,2,"4,9",T-160 Daily,1,07:00 AM,09:00 AM,4,Daily,2,TODAY,TODAY,0
9/10/1997,,Change tapes between 1:30-2:30PM,2,"4,9",T-160 Daily,2,04:00 PM,08:00 PM,4,Daily,4,Local/Natl/Tabs,"TODAY, Local/Natl/Tabs",0
9/10/1997,,Change tapes between 1:30-2:30PM,2,"4,9",T-160 Daily,3,08:00 PM,09:00 PM,9,Daily,1,KCAL,"TODAY, Local/Natl/Tabs, KCAL",0
9/10/1997,,Change tapes between 1:30-2:30PM,2,"4,9",T-160 Daily,4,11:00 PM,12:00 AM,4,Daily,1,KNBC/Leno,"TODAY, Local/Natl/Tabs, KCAL, KNBC/Leno",1
9/10/1997,,Change tapes between 1:30-2:30pm,3,"2,7,11",T-160 Daily,1,07:00 AM,08:30 AM,7, Daily,1.5,GMA,GMA,0
9/10/1997,,Change tapes between 1:30-2:30pm,3,"2,7,11",T-160 Daily,2,11:30 AM,12:00 PM,7, Daily,0.5,KABC Midday News,"GMA, KABC Midday News",0
9/10/1997,,Change tapes between 1:30-2:30pm,3,"2,7,11",T-160 Daily,3,03:00 PM,04:00 PM,2, Daily,1,Geraldo,"GMA, KABC Midday News, Geraldo",0
9/10/1997,,Change tapes between 1:30-2:30pm,3,"2,7,11",T-160 Daily,4,04:00 PM,07:00 PM,7, Daily,3,Local/Natl,"GMA, KABC Midday News, Geraldo, Local/Natl",0
9/10/1997,,Change tapes between 1:30-2:30pm,3,"2,7,11",T-160 Daily,5,10:00 PM,10:30 PM,11, Daily,0.5,KTTV,"GMA, KABC Midday News, Geraldo, Local/Natl, KTTV",0
9/10/1997,,Change tapes between 1:30-2:30pm,3,"2,7,11",T-160 Daily,6,11:00 PM,12:37 AM,7, Daily,1.5,KABC/Nightline/Pol ,"GMA, KABC Midday News, Geraldo, Local/Natl, KTTV, KABC/Nightline/Pol ",1
9/10/1997,,Change tapes between 1:30-2:30 PM,4,"2,4,7,28",T-160 Weekly - Friday,1,05:30 PM,07:00 PM,2,Sat Wkly,1.5,Natl/Local,Natl/Local,0
9/10/1997,,Change tapes between 1:30-2:30 PM,4,"2,4,7,28",T-160 Weekly - Friday,2,05:30 PM,07:00 PM,2,Sun Wkly,1.5,Natl/Local,"Natl/Local, Natl/Local",0
9/10/1997,,Change tapes between 1:30-2:30 PM,4,"2,4,7,28",T-160 Weekly - Friday,3,07:00 PM,8:00 PM (8-9 PM 12/7),4,Sun Wkly,1,Dateline NBC,"Natl/Local, Natl/Local, Dateline NBC",0
9/10/1997,,Change tapes between 1:30-2:30 PM,4,"2,4,7,28",T-160 Weekly - Friday,4,10:00 PM,11:00 PM,4,Mon Wkly,1,Dateline NBC,"Natl/Local, Natl/Local, Dateline NBC, Dateline NBC",0
9/10/1997,,Change tapes between 1:30-2:30 PM,4,"2,4,7,28",T-160 Weekly - Friday,5,10:00 PM,11:00 PM,4,Tue Wkly,1,Dateline NBC,"Natl/Local, Natl/Local, Dateline NBC, Dateline NBC, Dateline NBC",0
9/10/1997,,Change tapes between 1:30-2:30 PM,4,"2,4,7,28",T-160 Weekly - Friday,6,10:00 PM,11:00 PM,7,Thur Wkly,1,20/20,"Natl/Local, Natl/Local, Dateline NBC, Dateline NBC, Dateline NBC, 20/20",0
9/10/1997,,Change tapes between 1:30-2:30 PM,4,"2,4,7,28",T-160 Weekly - Friday,7,09:00 PM,10:00 PM,4,Fri Wkly,1,Dateline NBC,"Natl/Local, Natl/Local, Dateline NBC, Dateline NBC, Dateline NBC, 20/20, Dateline NBC",1
9/10/1997,,Changes tapes between 1:30-2:30PM,5,CNN,T-120 Mon-Thur; T-160 Friday,1,04:30 PM,06:00 PM,CNN, Daily,1.5,CR/News/BOP,CR/News/BOP,0
9/10/1997,,Changes tapes between 1:30-2:30PM,5,CNN,T-120 Mon-Thur; T-160 Friday,2,12:00 PM,01:30 PM,CNN, Daily,1,Talkback/Inside Politics,"CR/News/BOP, Talkback/Inside Politics",0
9/10/1997,,Changes tapes between 1:30-2:30PM,5,CNN,T-120 Mon-Thur; T-160 Friday,3,02:30 PM,04:00 PM,CNN, Daily,1.5,Showbiz/News,"CR/News/BOP, Talkback/Inside Politics, Showbiz/News",0
9/10/1997,,Changes tapes between 1:30-2:30PM,5,CNN,T-120 Mon-Thur; T-160 Friday,4,06:30 PM,7:30 PM (VHF from V6),CNN, Daily,1,Jim Lehrer Report,"CR/News/BOP, Talkback/Inside Politics, Showbiz/News, Jim Lehrer Report",0
9/10/1997,,Changes tapes between 1:30-2:30PM,5,CNN,T-120 Mon-Thur; T-160 Friday,5,11:00 PM,12:00 AM,CNN, Daily,1,Larry King,"CR/News/BOP, Talkback/Inside Politics, Showbiz/News, Jim Lehrer Report, Larry King",0
9/10/1997,,Changes tapes between 1:30-2:30PM,5,CNN,T-120 Mon-Thur; T-160 Friday,6,07:30 AM,08:00 AM,CNN,Sun,0.5,Reliable Sources,"CR/News/BOP, Talkback/Inside Politics, Showbiz/News, Jim Lehrer Report, Larry King, Reliable Sources",0
9/10/1997,,Changes tapes between 1:30-2:30PM,5,CNN,T-120 Mon-Thur; T-160 Friday,7,01:00 PM,03:30 PM,CNN,Sun,0.5,Sci-Tech News,"CR/News/BOP, Talkback/Inside Politics, Showbiz/News, Jim Lehrer Report, Larry King, Reliable Sources, Sci-Tech News",0
9/10/1997,,Changes tapes between 1:30-2:30PM,5,CNN,T-120 Mon-Thur; T-160 Friday,8,06:00 PM,07:00 PM,CNN,Sun,1,CNN Impact,"CR/News/BOP, Talkback/Inside Politics, Showbiz/News, Jim Lehrer Report, Larry King, Reliable Sources, Sci-Tech News, CNN Impact",1
9/10/1997,,Change tapes between 1:30-2:30 PM,6,"2,4,7,11",T-160 Weekly-Friday,1,05:00 PM,07:00 PM,4, Sat Wkly,2,Local/Natl/McLaughlin,Local/Natl/McLaughlin,0
9/10/1997,,Change tapes between 1:30-2:30 PM,6,"2,4,7,11",T-160 Weekly-Friday,2,05:00 PM,06:00 PM,4, Sun Wkly,1,Local/Natl,"Local/Natl/McLaughlin, Local/Natl",0
9/10/1997,,Change tapes between 1:30-2:30 PM,6,"2,4,7,11",T-160 Weekly-Friday,3,07:00 AM,08:00 AM,4, Sun Wkly,1,MTP,"Local/Natl/McLaughlin, Local/Natl, MTP",0
9/10/1997,,Change tapes between 1:30-2:30 PM,6,"2,4,7,11",T-160 Weekly-Friday,4,09:00 AM,09:30 AM,2, Sun Wkly,0.5,FTN,"Local/Natl/McLaughlin, Local/Natl, MTP, FTN",0
9/10/1997,,Change tapes between 1:30-2:30 PM,6,"2,4,7,11",T-160 Weekly-Friday,5,10:00 AM,11:00 AM (9:30 AM 12/7),7, Sun Wkly,1,This Week,"Local/Natl/McLaughlin, Local/Natl, MTP, FTN, This Week",0
9/10/1997,,Change tapes between 1:30-2:30 PM,6,"2,4,7,11",T-160 Weekly-Friday,6,07:00 PM,08:00 PM,2, Sun Wkly,1,60 Minutes,"Local/Natl/McLaughlin, Local/Natl, MTP, FTN, This Week, 60 Minutes",0
9/10/1997,,Change tapes between 1:30-2:30 PM,6,"2,4,7,11",T-160 Weekly-Friday,7,10:00 PM,11:00 PM,2, Tue Wkly,1,48 Hrs,"Local/Natl/McLaughlin, Local/Natl, MTP, FTN, This Week, 60 Minutes, 48 Hrs",0
9/10/1997,,Change tapes between 1:30-2:30 PM,6,"2,4,7,11",T-160 Weekly-Friday,8,08:00 PM,08:30 PM,11, Sat Wkly,0.5,Cops,"Local/Natl/McLaughlin, Local/Natl, MTP, FTN, This Week, 60 Minutes, 48 Hrs, Cops",1
9/10/1997,,Change tapes between 1:30-2:30 PM,7,"2,4,7,11",T-160 Weekly - Friday,1,06:00 PM,07:00 PM,7,Sat Wkly,1,Local/Natl,Local/Natl,0
9/10/1997,,Change tapes between 1:30-2:30 PM,7,"2,4,7,11",T-160 Weekly - Friday,2,09:00 PM,10:00 PM,11,Sat Wkly,1,Am. Most Wanted,"Local/Natl, Am. Most Wanted",0
9/10/1997,,Change tapes between 1:30-2:30 PM,7,"2,4,7,11",T-160 Weekly - Friday,3,11:30 PM,01:00 AM,4,Sat Wkly,1.5,Sat Nite Live,"Local/Natl, Am. Most Wanted, Sat Nite Live",0
9/10/1997,,Change tapes between 1:30-2:30 PM,7,"2,4,7,11",T-160 Weekly - Friday,4,05:00 PM,05:30 PM,7,Sun Wkly,0.5,Natl,"Local/Natl, Am. Most Wanted, Sat Nite Live, Natl",0
9/10/1997,,Change tapes between 1:30-2:30 PM,7,"2,4,7,11",T-160 Weekly - Friday,5,06:00 PM,06:30 PM,7,Sun Wkly,0.5,Local,"Local/Natl, Am. Most Wanted, Sat Nite Live, Natl, Local",0
9/10/1997,,Change tapes between 1:30-2:30 PM,7,"2,4,7,11",T-160 Weekly - Friday,6,10:00 PM,11:00 PM,7,Wed Wkly,1,Prime Time Live,"Local/Natl, Am. Most Wanted, Sat Nite Live, Natl, Local, Prime Time Live",0
9/10/1997,,Change tapes between 1:30-2:30 PM,7,"2,4,7,11",T-160 Weekly - Friday,7,09:00 PM,10:00 PM,2,Wed Wkly,1,Public Eye,"Local/Natl, Am. Most Wanted, Sat Nite Live, Natl, Local, Prime Time Live, Public Eye",0
9/10/1997,,Change tapes between 1:30-2:30 PM,7,"2,4,7,11",T-160 Weekly - Friday,8,10:00 PM,11:00 PM,7,Fri Wkly,1,20/20,"Local/Natl, Am. Most Wanted, Sat Nite Live, Natl, Local, Prime Time Live, Public Eye, 20/20",1
1/5/1998,,Change tapes after 1:30 before 2:30pm,1,"2,4,5",T-160 Daily,1,07:00 AM,08:30 AM,2, Daily,1.5,CBS AM,CBS AM,0
1/5/1998,,Change tapes after 1:30 before 2:30pm,1,"2,4,5",T-160 Daily,2,11:00 AM,11:30 AM,4, Daily,0.5,KNBC Midday News,"CBS AM, KNBC Midday News",0
1/5/1998,,Change tapes after 1:30 before 2:30pm,1,"2,4,5",T-160 Daily,3,12:00 PM,12:30 PM,2, Daily,0.5,KNBC Midday News,"CBS AM, KNBC Midday News, KNBC Midday News",0
1/5/1998,,Change tapes after 1:30 before 2:30pm,1,"2,4,5",T-160 Daily,4,04:00 PM,08:00 PM,2, Daily,4,Tabs/Local/Natl/Tabs,"CBS AM, KNBC Midday News, KNBC Midday News, Tabs/Local/Natl/Tabs",0
1/5/1998,,Change tapes after 1:30 before 2:30pm,1,"2,4,5",T-160 Daily,5,10:00 PM,10:30 PM,5, Daily,0.5,KTLA,"CBS AM, KNBC Midday News, KNBC Midday News, Tabs/Local/Natl/Tabs, KTLA",0
1/5/1998,,Change tapes after 1:30 before 2:30pm,1,"2,4,5",T-160 Daily,6,11:00 PM,12:00 AM,2, Daily,1,KCBS/Letterman,"CBS AM, KNBC Midday News, KNBC Midday News, Tabs/Local/Natl/Tabs, KTLA, KCBS/Letterman",1
1/5/1998,,Change tapes after 1:30 and before 2:30pm,2,"4,9",T-160 Daily,1,07:00 AM,09:00 AM,4,Daily,2,TODAY,TODAY,0
1/5/1998,,Change tapes after 1:30 and before 2:30pm,2,"4,9",T-160 Daily,2,04:00 PM,08:00 PM,4,Daily,4,Local/Natl/Tabs,"TODAY, Local/Natl/Tabs",0
1/5/1998,,Change tapes after 1:30 and before 2:30pm,2,"4,9",T-160 Daily,3,08:00 PM,09:00 PM,9,Daily,1,KCAL,"TODAY, Local/Natl/Tabs, KCAL",0
1/5/1998,,Change tapes after 1:30 and before 2:30pm,2,"4,9",T-160 Daily,4,11:00 PM,12:00 AM,4,Daily,1,KNBC/Leno,"TODAY, Local/Natl/Tabs, KCAL, KNBC/Leno",1
1/5/1998,,Change tapes after 1:30 before 2:30pm,3,"2,7,11",T-160 Daily,1,07:00 AM,08:30 AM,7, Daily,1.5,GMA,GMA,0
1/5/1998,,Change tapes after 1:30 before 2:30pm,3,"2,7,11",T-160 Daily,2,11:30 AM,12:00 PM,7, Daily,0.5,KABC Midday News,"GMA, KABC Midday News",0
1/5/1998,,Change tapes after 1:30 before 2:30pm,3,"2,7,11",T-160 Daily,3,03:00 PM,04:00 PM,2, Daily,1,Geraldo,"GMA, KABC Midday News, Geraldo",0
1/5/1998,,Change tapes after 1:30 before 2:30pm,3,"2,7,11",T-160 Daily,4,04:00 PM,07:00 PM,7, Daily,3,Local/Natl,"GMA, KABC Midday News, Geraldo, Local/Natl",0
